종목명,종목코드,기사날짜,기사제목,기사링크,긍정확률,부정확률,대상기업,산업분류,분석일시,감성분류
핀텔,291810,2022-08-17,"[마켓인]핀텔, 코스닥 증권신고서 제출…최대 178억 공모",https://n.news.naver.com/mnews/article/018/0005294611?sid=101,0.3749,0.6251,핀텔,일반,2025-09-20 17:29:49,부정
핀텔,291810,2022-08-17,"핀텔, 코스닥 상장 착수…AI 영상분석 선도기업 도약",http://www.datanet.co.kr/news/articleView.html?idxno=175596,0.5872,0.4128,핀텔,일반,2025-09-20 17:17:34,긍정
핀텔,291810,2022-08-17,"핀텔, 증권신고서 제출 ""AI영상분석 선도기업으로 도약""",http://www.newspim.com/news/view/20220817001063,0.6478,0.3522,핀텔,일반,2025-09-20 17:19:58,긍정
핀텔,291810,2022-08-17,"핀텔, 증권신고서 제출...""AI영상분석 분야 선도기업 도약""",http://daily.hankooki.com/news/articleView.html?idxno=861046,0.3966,0.6034,핀텔,일반,2025-09-20 17:15:18,부정
핀텔,291810,2022-08-17,"핀텔, 증권신고서 제출…코스닥 상장 추진",http://www.newsway.co.kr/news/view?tp=1&ud=2022081716542938741,0.3715,0.6285,핀텔,일반,2025-09-20 17:20:22,부정
핀텔,291810,2022-08-17,"핀텔, 증권신고서 제출…코스닥 상장 착수",https://n.news.naver.com/mnews/article/003/0011368632?sid=101,0.4418,0.5582,핀텔,일반,2025-09-20 17:25:27,부정
핀텔,291810,2022-08-17,"핀텔, 증권신고서 제출...코스닥 상장 본격화",https://n.news.naver.com/mnews/article/119/0002631046?sid=101,0.3808,0.6192,핀텔,일반,2025-09-20 17:34:00,부정
셀레믹스,331920,2022-08-17,[급등주] 셀레믹스 24% 강세 '삼성 펀드 투자부각',https://www.sisamagazine.co.kr/news/articleView.html?idxno=459389,0.3577,0.6423,셀레믹스,일반,2025-09-20 17:42:15,부정
셀피글로벌,068940,2022-08-17,"아이씨케이, 2Q 매출액 111억… 전년비 71.6%↑",https://n.news.naver.com/mnews/article/018/0005294368?sid=101,0.6478,0.3522,셀피글로벌,일반,2025-09-20 17:29:49,긍정
셀피글로벌,068940,2022-08-17,"아이씨케이, 2Q 영업익 27억원 ""충당부채 환입 예정""",http://www.newspim.com/news/view/20220817000815,0.6478,0.3522,셀피글로벌,일반,2025-09-20 17:19:58,긍정
셀피글로벌,068940,2022-08-17,"아이씨케이, 2분기 영업이익 27억…흑자 지속",https://n.news.naver.com/mnews/article/003/0011368070?sid=101,0.4999,0.5001,셀피글로벌,일반,2025-09-20 17:25:27,부정
지에스이,053050,2022-08-17,[급등주] 지에스이 19% 강세 '美·유럽 천연가스 가격 급등',https://www.sisamagazine.co.kr/news/articleView.html?idxno=459380,0.3577,0.6423,지에스이,일반,2025-09-20 17:42:15,부정
켐트로스,220260,2022-08-16,"[급등주] 켐트로스 9% 상승 '환경부, 배출권 거래제도 정비예정'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459199,0.3577,0.6423,켐트로스,일반,2025-09-20 17:42:15,부정
휴림로봇,090710,2022-08-16,"휴림로봇·유진로봇, AI관련주 3거래일 연속 상승…특히 휴림로봇 가파...",http://www.econonews.co.kr/news/articleView.html?idxno=256577,0.3577,0.6423,휴림로봇,일반,2025-09-20 17:17:48,부정
메가엠디,133750,2022-08-16,"'고교체제 개편' 메가엠디, '물적분할 논란' DB하이텍1우 상한가 [뉴스톡...",http://www.newswell.co.kr/news/articleView.html?idxno=7175,0.4659,0.5341,메가엠디,일반,2025-09-20 17:20:23,부정
메가엠디,133750,2022-08-16,"[급등주] 메가엠디 21% 강세 '교육부, 고교학점제 도입 예정'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459193,0.3577,0.6423,메가엠디,일반,2025-09-20 17:42:15,부정
메가엠디,133750,2022-08-16,"[상한가 종목] DB하이텍1우 마감, 뒤이어 메가엠디 상한가",http://www.econonews.co.kr/news/articleView.html?idxno=256633,0.3577,0.6423,메가엠디,일반,2025-09-20 17:17:48,부정
메가엠디,133750,2022-08-16,[16일 특징주] DB하이텍1우·메가엠디 상한가…교육서비스株 강세,http://www.insightkorea.co.kr/news/articleView.html?idxno=98285,0.5065,0.4935,메가엠디,일반,2025-09-20 17:18:28,긍정
모아데이타,288980,2022-08-16,"모아데이타, 상반기 매출 101억원…""영업이익 흑자전환""",https://n.news.naver.com/mnews/article/215/0001048679?sid=101,0.5583,0.4417,모아데이타,일반,2025-09-20 17:34:49,긍정
태웅로직스,124560,2022-08-16,"[ET라씨로] 태웅로직스, 상반기 영업익 774억...오늘의 시간외거래 특징...",https://n.news.naver.com/mnews/article/030/0003037316?sid=101,0.5987,0.4013,태웅로직스,일반,2025-09-20 17:31:51,긍정
아이티아이즈,372800,2022-08-16,"아이티아이즈, 상반기 흑자전환 성공",https://n.news.naver.com/mnews/article/030/0003037192?sid=105,0.6243,0.3757,아이티아이즈,일반,2025-09-20 17:31:51,긍정
경남스틸,039240,2022-08-16,"[급등주] 경남스틸 19% 강세 '美, 대중관세 철폐 재검토'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459188,0.3577,0.6423,경남스틸,일반,2025-09-20 17:42:15,부정
보성파워텍,006910,2022-08-16,"[급등주] 보성파워텍 소폭 상승 'SK, 원자력 발전 분야 진출'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459195,0.3577,0.6423,보성파워텍,일반,2025-09-20 17:42:15,부정
파이오링크,170790,2022-08-16,"파이오링크, 전년동기比 매출 27%·영업익 40% 증가 ""역대 최대""",http://www.koit.co.kr/news/articleView.html?idxno=101373,0.3577,0.6423,파이오링크,일반,2025-09-20 17:19:10,부정
파이오링크,170790,2022-08-16,"파이오링크, 2022년 상반기 역대 최대 실적 달성",https://www.widedaily.com/news/articleView.html?idxno=233206,0.6478,0.3522,파이오링크,일반,2025-09-20 17:43:08,긍정
파이오링크,170790,2022-08-16,"파이오링크 상반기 매출 253억 원, 영업익 35억 원…""역대 최대 실적""",http://www.itdaily.kr/news/articleView.html?idxno=209583,0.7428,0.2572,파이오링크,일반,2025-09-20 17:18:38,긍정
파이오링크,170790,2022-08-16,"파이오링크, 상반기 매출 253억·영업익 35억…역대 최대",https://byline.network/?p=9004111222480476,0.5604,0.4396,파이오링크,일반,2025-09-20 17:21:45,긍정
파이오링크,170790,2022-08-16,"[특징주] 파이오링크, 상반기 역대 최대 실적에 ↑… ""전 부문 우수""",https://n.news.naver.com/mnews/article/417/0000843115?sid=101,0.5909,0.4091,파이오링크,일반,2025-09-20 17:36:27,긍정
파이오링크,170790,2022-08-16,"파이오링크 ""상반기 매출 253억·영업익 35억…역대 최대""",https://n.news.naver.com/mnews/article/001/0013377453?sid=105,0.4968,0.5032,파이오링크,일반,2025-09-20 17:25:09,부정
파이오링크,170790,2022-08-16,"파이오링크, 상반기 영업익 35억원…전년比 40%↑",https://n.news.naver.com/mnews/article/015/0004737179?sid=101,0.4986,0.5014,파이오링크,일반,2025-09-20 17:28:53,부정
파이오링크,170790,2022-08-16,"파이오링크, 반기 매출 전년 동기比 27% 증가…역대 최대",http://www.datanet.co.kr/news/articleView.html?idxno=175529,0.5872,0.4128,파이오링크,일반,2025-09-20 17:17:34,긍정
파이오링크,170790,2022-08-16,"파이오링크, 상반기 영업익 35억…전년比 40%↑",https://n.news.naver.com/mnews/article/003/0011364311?sid=101,0.4796,0.5204,파이오링크,일반,2025-09-20 17:25:27,부정
국전약품,307750,2022-08-16,"[급등주] 국전약품 16% 강세 '샤폐론, IPO 추진... 코스닥 상장예정'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459194,0.3577,0.6423,국전약품,일반,2025-09-20 17:42:15,부정
나우로보틱스,459510,2022-08-16,"나우로보틱스, AI기반 자율주행 물류로봇 개발",https://n.news.naver.com/mnews/article/014/0004883496?sid=101,0.6401,0.3599,나우로보틱스,일반,2025-09-20 17:28:05,긍정
나우로보틱스,459510,2022-08-16,"나우로보틱스, AI 기반 자율주행 물류 로봇 개발한다",http://www.irobotnews.com/news/articleView.html?idxno=29273,0.3577,0.6423,나우로보틱스,일반,2025-09-20 17:18:30,부정
나우로보틱스,459510,2022-08-16,"나우로보틱스, 중기부 첨단로봇 기술개발 과제 선정",https://n.news.naver.com/mnews/article/003/0011364712?sid=101,0.4315,0.5685,나우로보틱스,일반,2025-09-20 17:25:27,부정
나우로보틱스,459510,2022-08-16,"나우로보틱스, 중기부 첨단로봇 기술개발 과제 선정...AI기반 자율주행...",https://www.aitimes.kr/news/articleView.html?idxno=25784,0.506,0.494,나우로보틱스,일반,2025-09-20 17:38:05,긍정
이지케어텍,099750,2022-08-16,"이지케어텍, 제23기 1분기 실적발표…클라우드 EMR 매출 증가",http://www.m-i.kr/news/articleView.html?idxno=942654,0.3577,0.6423,이지케어텍,일반,2025-09-20 17:19:45,부정
핀텔,291810,2022-08-16,"[공모주 인사이드] 'AI 영상분석' 핀텔, 코스닥 상장 도전",https://n.news.naver.com/mnews/article/009/0005005098?sid=101,0.5061,0.4939,핀텔,일반,2025-09-20 17:27:08,긍정
엑스큐어,070300,2022-08-16,"[IT이슈] 한글과컴퓨터, 하반기 클라우드사업에 승부수 던진다 外",http://www.lawissue.co.kr/view.php?ud=202208161709025827204ead0791_12,0.6009,0.3991,엑스큐어,일반,2025-09-20 17:19:24,긍정
셀피글로벌,068940,2022-08-16,"아이씨케이, 오름에프앤비로 최대주주 변경 ""셀피 서비스 본격화""",https://n.news.naver.com/mnews/article/008/0004783170?sid=101,0.3615,0.6385,셀피글로벌,일반,2025-09-20 17:26:18,부정
셀피글로벌,068940,2022-08-16,"아이씨케이, 오름에프앤비로 최대주주 변경 ""셀피 서비스 본격화""",http://www.newspim.com/news/view/20220816000036,0.6478,0.3522,셀피글로벌,일반,2025-09-20 17:19:58,긍정
셀피글로벌,068940,2022-08-16,"아이씨케이, 오름에프앤비로 최대주주 변경…“셀피 서비스 본격화”",https://n.news.naver.com/mnews/article/018/0005292777?sid=101,0.4068,0.5932,셀피글로벌,일반,2025-09-20 17:29:49,부정
수젠텍,253840,2022-08-16,"수젠텍, 상반기 영업익 539억원···전년比1052% '껑충'",http://www.hellodd.com/news/articleView.html?idxno=97812,0.506,0.494,수젠텍,일반,2025-09-20 17:18:23,긍정
DB금융스팩12호,477760,2022-08-16,"코스피, 경기 우려에도 0.22% 상승, 2,530대…외인 순매수 상위 종목은 ...",http://www.topstarnews.net/news/articleView.html?idxno=14721519,0.3578,0.6422,DB금융스팩12호,일반,2025-09-20 17:21:34,부정
케이엠더블유,032500,2022-08-15,"[브랜드평판] 통신장비 상장기업 순위, 1위 케이엠더블유 2위 에이스테...",http://www.cbci.co.kr/news/articleView.html?idxno=431337,0.5313,0.4687,케이엠더블유,일반,2025-09-20 17:17:20,긍정
트루엔,417790,2022-08-15,"'IP카메라 강자' 트루엔, IPO 절차 본격 돌입…예심 신청",http://www.newstomato.com/ReadNews.aspx?no=1140903&inflow=N,0.3589,0.6411,트루엔,일반,2025-09-20 17:20:09,부정
라온피플,300120,2022-08-14,"[SR통신IT] 라온피플, 상반기 흑자전환 성공",http://www.srtimes.kr/news/articleView.html?idxno=118812,0.6478,0.3522,라온피플,일반,2025-09-20 17:21:21,긍정
SKAI,357880,2022-08-14,"SK에코플랜트, 프리미엄 주택 브랜드 ‘드파인’ 출시",https://www.ekn.kr/web/view.php?key=20220814010002270,0.6316,0.3684,SKAI,일반,2025-09-20 17:39:47,긍정
위세아이텍,065370,2022-08-14,"위세아이텍, 10개 분기 연속 최대 매출 달성…""2분기 매출액 91억원""",http://www.econonews.co.kr/news/articleView.html?idxno=256449,0.3577,0.6423,위세아이텍,일반,2025-09-20 17:17:48,부정
위지윅스튜디오,299900,2022-08-13,위지윅스튜디오 공매도 7만7123건…셀바스AI에 전략적 투자 결정,http://www.pinpointnews.co.kr/news/articleView.html?idxno=135665,0.5954,0.4046,위지윅스튜디오,일반,2025-09-20 17:20:32,긍정
신진에스엠,138070,2022-08-12,"[급등주]신진에스엠 상승, 무상증자 권리락 효과 발생",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458742,0.3577,0.6423,신진에스엠,일반,2025-09-20 17:42:15,부정
라온피플,300120,2022-08-12,"라온피플, AI 사업 분야 확대로 반기 매출 47% 증가… 흑자 전환",http://www.industrynews.co.kr/news/articleView.html?idxno=46773,0.3577,0.6423,라온피플,일반,2025-09-20 17:18:26,부정
라온피플,300120,2022-08-12,"라온피플, 반기 매출 47% 증가한 137억원...흑자전환",https://n.news.naver.com/mnews/article/014/0004882517?sid=101,0.6476,0.3524,라온피플,일반,2025-09-20 17:28:05,긍정
라온피플,300120,2022-08-12,"라온피플, 흑자전환…반기 매출 47% 증가한 137억원",https://n.news.naver.com/mnews/article/009/0005003841?sid=101,0.6414,0.3586,라온피플,일반,2025-09-20 17:27:08,긍정
라온피플,300120,2022-08-12,"라온피플, 상반기 영업이익 흑자전환…""골프센서 등 AI 사업 확대 덕""",https://n.news.naver.com/mnews/article/018/0005290487?sid=101,0.6426,0.3574,라온피플,일반,2025-09-20 17:29:49,긍정
라온피플,300120,2022-08-12,"라온피플, 상반기 매출액 137억원…전년比 47%↑",https://n.news.naver.com/mnews/article/008/0004782488?sid=101,0.6962,0.3038,라온피플,일반,2025-09-20 17:26:18,긍정
라온피플,300120,2022-08-12,"라온피플, 상반기 '흑자전환'...""골프센서·비전검사 등 AI 사업 확대""",http://www.newspim.com/news/view/20220812000547,0.6478,0.3522,라온피플,일반,2025-09-20 17:19:58,긍정
라온피플,300120,2022-08-12,"라온피플, 상반기 흑자 전환…매출 전년비 47%↑",https://n.news.naver.com/mnews/article/031/0000691508?sid=101,0.63,0.37,라온피플,일반,2025-09-20 17:32:41,긍정
라온피플,300120,2022-08-12,"라온피플, 영업이익 6억원 흑자전환…주주친화 정책 지속",https://n.news.naver.com/mnews/article/138/0002130644?sid=105,0.6476,0.3524,라온피플,일반,2025-09-20 17:34:17,긍정
케이엠더블유,032500,2022-08-12,"케이엠더블유(KMW), 통신장비 브랜드평판 1위···에이스테크·서진시스...",https://www.enetnews.co.kr/news/articleView.html?idxno=6499,0.6476,0.3524,케이엠더블유,일반,2025-09-20 17:39:56,긍정
케이엔제이,272110,2022-08-12,"[급등주]케이엔제이, 2분기 호실적에 주가 상승",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458764,0.3577,0.6423,케이엔제이,일반,2025-09-20 17:42:15,부정
케이티알파,036030,2022-08-12,"[초점] 개국 10주년 KT알파쇼핑, 커머스 플랫폼 새 출발",http://www.seoulfn.com/news/articleView.html?idxno=463946,0.506,0.494,케이티알파,일반,2025-09-20 17:20:44,긍정
화성밸브,039610,2022-08-12,"[급등주]화성밸브 상승, 유럽 새 가스 파이프라인 설치 논의",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458749,0.3577,0.6423,화성밸브,일반,2025-09-20 17:42:15,부정
아스트,067390,2022-08-12,"아스트, 이스라엘 국영 방산업체와 510억원 규모 계약",https://n.news.naver.com/mnews/article/015/0004736455?sid=101,0.4692,0.5308,아스트,일반,2025-09-20 17:28:53,부정
아스트,067390,2022-08-12,"아스트, 이스라엘 국영 방산업체와 510억 규모 계약 체결",https://n.news.naver.com/mnews/article/003/0011360504?sid=101,0.647,0.353,아스트,일반,2025-09-20 17:25:27,긍정
아스트,067390,2022-08-12,"아스트, 이스라엘 국영 방산업체와 510억원 규모 계약 체결",https://n.news.naver.com/mnews/article/031/0000691505?sid=101,0.4985,0.5015,아스트,일반,2025-09-20 17:32:41,부정
아스트,067390,2022-08-12,"[특징주] 아스트, 이스라엘 IAI와 511억 규모 공급계약 소식에 '강세'",https://n.news.naver.com/mnews/article/417/0000842398?sid=101,0.4068,0.5932,아스트,일반,2025-09-20 17:36:27,부정
아스트,067390,2022-08-12,"아스트, 이스라엘 국영 방산업체서 510억원 규모 수주(상보)",https://n.news.naver.com/mnews/article/018/0005290419?sid=101,0.6478,0.3522,아스트,일반,2025-09-20 17:29:49,긍정
SKAI,357880,2022-08-12,SK에코플랜트 아파트 브랜드 '드파인' 공식 론칭,http://www.newsfreezone.co.kr/news/articleView.html?idxno=400478,0.236,0.764,SKAI,일반,2025-09-20 17:19:51,부정
SKAI,357880,2022-08-12,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",http://www.whitepaper.co.kr/news/articleView.html?idxno=218834,0.5065,0.4935,SKAI,일반,2025-09-20 17:21:36,긍정
SKAI,357880,2022-08-12,"SK에코플랜트, 프리미엄 아파트 '드파인' 선보인다",http://www.apnews.kr/news/articleView.html?idxno=3004623,0.367,0.633,SKAI,일반,2025-09-20 17:17:00,부정
위세아이텍,065370,2022-08-12,"위세아이텍, 2분기 영업익 3.6억…전년비 46%↓",http://www.datanet.co.kr/news/articleView.html?idxno=175503,0.5872,0.4128,위세아이텍,일반,2025-09-20 17:17:34,긍정
위세아이텍,065370,2022-08-12,"위세아이텍, 10개 분기 연속 최대 매출액 달성",http://www.itdaily.kr/news/articleView.html?idxno=209567,0.7428,0.2572,위세아이텍,일반,2025-09-20 17:18:38,긍정
위세아이텍,065370,2022-08-12,"위세아이텍, 10개 분기 연속 '매 분기 최대 매출액' 달성",https://n.news.naver.com/mnews/article/008/0004782454?sid=101,0.6478,0.3522,위세아이텍,일반,2025-09-20 17:26:18,긍정
위세아이텍,065370,2022-08-12,"위세아이텍, 10개 분기 연속 최대 매출 달성",https://n.news.naver.com/mnews/article/003/0011360939?sid=101,0.7289,0.2711,위세아이텍,일반,2025-09-20 17:25:27,긍정
위세아이텍,065370,2022-08-12,"위세아이텍, 2분기 매출 91억, 이익 3.5억 달성…10 분기 연속 최대 매출...",https://n.news.naver.com/mnews/article/030/0003036552?sid=101,0.5887,0.4113,위세아이텍,일반,2025-09-20 17:31:50,긍정
와이투솔루션,011690,2022-08-12,"[급등주]와이투솔루션 상승, 산업부 美 전기차 보조금 관련 논의",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458688,0.3577,0.6423,와이투솔루션,일반,2025-09-20 17:42:15,부정
태웅로직스,124560,2022-08-12,"[급등주]태웅로직스 주가 12% 상승, 상반기 매출액 121% 증가",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458729,0.3577,0.6423,태웅로직스,일반,2025-09-20 17:42:15,부정
아이티아이즈,372800,2022-08-12,"아이티아이즈, 광주 지사 설립",https://n.news.naver.com/mnews/article/030/0003036566?sid=105,0.5061,0.4939,아이티아이즈,일반,2025-09-20 17:31:50,긍정
범한퓨얼셀,382900,2022-08-12,[급등주]범한퓨얼셀 주가 17% 상승세 배경은?,https://www.sisamagazine.co.kr/news/articleView.html?idxno=458728,0.3577,0.6423,범한퓨얼셀,일반,2025-09-20 17:42:15,부정
동양고속,084670,2022-08-12,[주요 공시] DB하이텍-동양고속-에코프로에이치엔-대신정보통신-한솔인...,http://www.betanews.net:8080/article/1352580.html,0.6482,0.3518,동양고속,일반,2025-09-20 17:17:05,긍정
에이치와이티씨,148930,2022-08-12,"[급등주]에이치와이티씨 상승, 상장 3일 된 신규...'경쟁률1480:1'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458740,0.3577,0.6423,에이치와이티씨,일반,2025-09-20 17:42:15,부정
에프알텍,073540,2022-08-12,"[급등주]에프알텍 상승, 삼성전자 5G 장비 수주 계약체결 영향",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458711,0.3577,0.6423,에프알텍,일반,2025-09-20 17:42:15,부정
세아특수강,019440,2022-08-12,"[급등주]세아특수강 상승, 'SGSI 설립' 중동 시장 본격적 공략",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458757,0.3577,0.6423,세아특수강,일반,2025-09-20 17:42:15,부정
세아홀딩스,058650,2022-08-12,"[급등주]세아홀딩스 상승, 중동 시장 본격적으로 공략한다",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458771,0.3577,0.6423,세아홀딩스,일반,2025-09-20 17:42:15,부정
지투파워,388050,2022-08-12,"[급등주]지투파워 상승, 무상증자 버프 받고 훨훨 '권리락 효과'",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458690,0.3577,0.6423,지투파워,일반,2025-09-20 17:42:15,부정
케이티알파,036030,2022-08-11,"[TOP's Pick] 오아시스-KT, AI 장보기 서비스 출시",https://www.topdaily.kr/articles/91423,0.5,0.5,케이티알파,일반,2025-09-20 17:42:53,부정
케이티알파,036030,2022-08-11,"""사과 결제해줘""…오아시스마켓, KT와 'AI 음성 장보기' 서비스 출시",https://n.news.naver.com/mnews/article/008/0004781767?sid=101,0.3865,0.6135,케이티알파,일반,2025-09-20 17:26:18,부정
화일약품,061250,2022-08-11,대마 규제완화에 화일약품 주가 꿈틀... 아이큐어 비엘팜텍 마이더스AI...,http://www.pinpointnews.co.kr/news/articleView.html?idxno=135389,0.5954,0.4046,화일약품,일반,2025-09-20 17:20:32,긍정
메디콕스,054180,2022-08-11,"[급등주]메디콕스, 정부 '대마 성분 의약품 규제 완화'에 수혜",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458589,0.3577,0.6423,메디콕스,일반,2025-09-20 17:42:15,부정
NPX,222160,2022-08-11,"비덴트, 글로벌 웹툰 플랫폼 코핀과 투믹스 인수한 NPX캐피탈의 웹툰 IP...",http://www.cbci.co.kr/news/articleView.html?idxno=431261,0.5313,0.4687,NPX,일반,2025-09-20 17:17:20,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 ‘드파인’ 출시",http://www.newscj.com/article/20220811580760,0.4995,0.5005,SKAI,일반,2025-09-20 17:19:50,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 ‘드파인’ 출시",http://thepublic.kr/news/newsview.php?ncode=1065602245053026,0.506,0.494,SKAI,일반,2025-09-20 17:16:45,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 고급 아파트 브랜드 ‘드파인’ 론칭… SK뷰 이후 22년만",https://n.news.naver.com/mnews/article/020/0003445023?sid=101,0.3577,0.6423,SKAI,일반,2025-09-20 17:30:54,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인(DEFINE)' 출시",http://www.worktoday.co.kr/news/articleView.html?idxno=27673,0.4196,0.5804,SKAI,일반,2025-09-20 17:21:38,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",https://n.news.naver.com/mnews/article/003/0011358917?sid=101,0.3577,0.6423,SKAI,일반,2025-09-20 17:25:27,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인(DEFINE)' 공개",https://www.ajunews.com/view/20220811180423923,0.506,0.494,SKAI,일반,2025-09-20 17:38:11,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 22년만에 하이엔드 주택브랜드 '드파인' 출시",https://n.news.naver.com/mnews/article/123/0002283054?sid=101,0.3577,0.6423,SKAI,일반,2025-09-20 17:34:08,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 고급 아파트 브랜드 대열 합류…'드파인' 론칭",http://www.pinpointnews.co.kr/news/articleView.html?idxno=135499,0.5954,0.4046,SKAI,일반,2025-09-20 17:20:32,긍정
SKAI,357880,2022-08-11,"SK뷰 이후 22년만…SK, '드파인' 프리미엄 브랜드 출시",http://www.newstomato.com/ReadNews.aspx?no=1140707&inflow=N,0.2419,0.7581,SKAI,일반,2025-09-20 17:20:08,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 하이엔드 브랜드 '드파인(DEFINE)' 론칭",https://n.news.naver.com/mnews/article/215/0001048096?sid=101,0.3664,0.6336,SKAI,일반,2025-09-20 17:34:49,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 ‘드파인(DEFINE)’ 선봬",http://www.lawissue.co.kr/view.php?ud=20220811172411930867191f6c6e_12,0.3863,0.6137,SKAI,일반,2025-09-20 17:19:24,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인(DEFINE)' 출시",http://www.newsway.co.kr/news/view?tp=1&ud=2022081117183746596,0.3167,0.6833,SKAI,일반,2025-09-20 17:20:22,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 신규 프리미엄 주택 브랜드 '드파인(DEFINE) 출시",http://www.newscape.co.kr/news/articleView.html?idxno=87607,0.5062,0.4938,SKAI,일반,2025-09-20 17:19:50,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 브랜드 '드파인'(DEFINE) 출시",https://n.news.naver.com/mnews/article/417/0000842079?sid=101,0.3577,0.6423,SKAI,일반,2025-09-20 17:36:27,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 ‘드파인(DEFINE)’ 출시",http://www.thevaluenews.co.kr/news/view.php?idx=170951,0.3724,0.6276,SKAI,일반,2025-09-20 17:21:32,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",http://www.4th.kr/news/articleView.html?idxno=2022906,0.5373,0.4627,SKAI,일반,2025-09-20 17:16:55,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 선봬",http://www.smedaily.co.kr/news/articleView.html?idxno=236613,0.6416,0.3584,SKAI,일반,2025-09-20 17:21:19,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주거 브랜드 ‘드파인’ 출시",https://n.news.naver.com/mnews/article/243/0000029703?sid=101,0.3577,0.6423,SKAI,일반,2025-09-20 17:34:59,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 브랜드서 SK 뗐다... '드파인(DEFINE)' 출시",http://www.meconomynews.com/news/articleView.html?idxno=69565,0.506,0.494,SKAI,일반,2025-09-20 17:19:46,긍정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",http://www.goodkyung.com/news/articleView.html?idxno=184581,0.4997,0.5003,SKAI,일반,2025-09-20 17:18:15,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인(DEFINE)' 출시",http://www.weeklytoday.com/news/articleView.html?idxno=514361,0.506,0.494,SKAI,일반,2025-09-20 17:21:35,긍정
SKAI,357880,2022-08-11,SK에코플랜트 22년 만에 신규 하이엔드 ‘드파인’ 출시,https://n.news.naver.com/mnews/article/005/0001545895?sid=101,0.4061,0.5939,SKAI,일반,2025-09-20 17:26:06,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시...""삶과 주거에 대한...",http://www.paxetv.com/news/articleView.html?idxno=151297,0.3577,0.6423,SKAI,일반,2025-09-20 17:20:27,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",http://www.koreastocknews.com/news/articleView.html?idxno=73851,0.3577,0.6423,SKAI,일반,2025-09-20 17:19:15,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 22년만에 프리미엄 주택 브랜드 '드파인' 출시",http://www.seoulwire.com/news/articleView.html?idxno=477517,0.2767,0.7233,SKAI,일반,2025-09-20 17:20:46,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",http://www.businesskorea.co.kr/news/articleView.html?idxno=98312,0.3577,0.6423,SKAI,일반,2025-09-20 17:17:19,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 아파트 브랜드 '드파인' 출시",https://n.news.naver.com/mnews/article/119/0002629477?sid=101,0.3843,0.6157,SKAI,일반,2025-09-20 17:34:00,부정
SKAI,357880,2022-08-11,"SK에코플랜트, 프리미엄 주택 브랜드 '드파인' 출시",https://www.businessplus.kr/news/articleView.html?idxno=36321,0.3577,0.6423,SKAI,일반,2025-09-20 17:38:36,부정
